Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
150650.148 01 0.771
150650.148 02 18.404
150650.148 03 0.152
150650.228 01 0.771
150650.228 02 17.548
150650.228 03 0.000
150650.308 01 0.771
150650.308 02 17.548
150650.308 03 0.152
150650.389 01 0.771
150650.389 02 17.548
150650.389 03 0.152
150650.469 01 0.771
150650.469 02 17.548
150650.469 03 0.000
150650.549 01 0.771
150650.549 02 18.404
150650.549 03 0.304
150650.630 01 0.771
150650.630 02 18.404
150650.630 03 0.152
150650.709 01 0.771
150650.709 02 18.832
150650.709 03 0.000
150650.789 01 0.771
150650.789 02 17.976
150650.789 03 0.152
150650.869 01 0.771
150650.869 02 18.404
150650.869 03 0.000
150650.949 01 0.771
150650.949 02 17.976
150650.949 03 0.000
150651.029 01 0.771
150651.029 02 17.976
150651.029 03 0.152
150651.109 01 0.771
150651.109 02 17.548
150651.109 03 0.152
150651.189 01 0.771
150651.190 02 17.976
150651.190 03 0.152
150651.270 01 0.771
150651.270 02 17.976
150651.270 03 0.152
150651.350 01 0.771
150651.350 02 17.120
150651.350 03 0.152
150651.429 01 0.771
150651.430 02 17.548
150651.430 03 0.152
150651.510 01 0.771
150651.510 02 17.976
150651.510 03 0.152
150651.590 01 0.771
150651.590 02 18.832
150651.590 03 0.304
150651.670 01 0.771
150651.671 02 17.976
150651.671 03 0.000
150651.750 01 0.771
150651.750 02 17.548
150651.750 03 0.304
150651.830 01 0.771
150651.831 02 17.548
150651.831 03 0.304
150651.911 01 0.771
150651.911 02 16.692
150651.911 03 0.000
150651.991 01 0.774
150651.991 02 16.692
150651.991 03 0.152
150652.071 01 0.771
150652.072 02 17.120
150652.072 03 0.152
150652.151 01 0.771
150652.151 02 17.548
150652.152 03 0.152
150652.232 01 0.774
150652.232 02 18.404
150652.232 03 0.000
150652.312 01 0.771
150652.312 02 19.260
150652.312 03 0.152
150652.392 01 0.771
150652.392 02 18.404
150652.392 03 0.000
150652.473 01 0.771
150652.473 02 18.404
150652.473 03 0.152
150652.553 01 0.774
150652.553 02 17.548
150652.553 03 0.304
150652.633 01 0.771
150652.633 02 17.976
150652.633 03 0.000
150652.713 01 0.771
150652.714 02 16.692
150652.714 03 0.152
150652.794 01 0.771
150652.794 02 16.692
150652.794 03 0.000
150652.874 01 0.771
150652.874 02 17.120
150652.874 03 0.152
150652.954 01 0.771
150652.954 02 17.548
150652.954 03 0.152
150653.035 01 0.774
150653.035 02 17.120
150653.035 03 0.152
150653.115 01 0.771
150653.115 02 17.976
150653.115 03 0.304
150653.196 01 0.771
150653.196 02 17.120
150653.196 03 0.152
150653.276 01 0.771
150653.276 02 16.692
150653.276 03 0.152
150653.356 01 0.771
150653.356 02 16.692
150653.356 03 0.152
150653.437 01 0.771
150653.437 02 17.120
150653.437 03 0.152
150653.517 01 0.771
150653.517 02 17.120
150653.517 03 0.152
150653.597 01 0.771
150653.597 02 17.548
150653.597 03 0.152
150653.678 01 0.771
150653.678 02 17.976
150653.678 03 0.000
150653.758 01 0.771
150653.758 02 17.548
150653.758 03 0.152
150653.838 01 0.771
150653.839 02 16.692
150653.839 03 0.304
150653.919 01 0.771
150653.919 02 17.120
150653.919 03 0.000
150653.999 01 0.774
150653.999 02 17.548
150653.999 03 0.152
150654.079 01 0.771
150654.079 02 17.120
150654.079 03 0.304
150654.160 01 0.771
150654.160 02 17.976
150654.160 03 0.000
150654.240 01 0.774
150654.240 02 17.120
150654.240 03 0.304
150654.321 01 0.771
150654.321 02 17.120
150654.321 03 0.152
150654.401 01 0.771
150654.401 02 16.264
150654.401 03 0.152
150654.481 01 0.771
150654.481 02 15.836
150654.481 03 0.152
150654.561 01 0.771
150654.562 02 16.692
150654.562 03 0.152
150654.642 01 0.771
150654.642 02 16.264
150654.642 03 0.304
150654.722 01 0.771
150654.722 02 16.692
150654.722 03 0.152
150654.802 01 0.771
150654.802 02 17.548
150654.802 03 0.152
150654.883 01 0.771
150654.883 02 16.264
150654.883 03 0.152
150654.963 01 0.771
150654.963 02 16.692
150654.963 03 0.152
150655.043 01 0.771
150655.043 02 17.120
150655.043 03 0.152
150655.123 01 0.771
150655.124 02 16.264
150655.124 03 0.152
150655.204 01 0.771
150655.204 02 17.120
150655.204 03 0.304
150655.284 01 0.771
150655.284 02 16.692
150655.284 03 0.152
150655.364 01 0.771
150655.364 02 17.548
150655.364 03 0.152
150655.443 01 0.771
150655.444 02 15.836
150655.444 03 0.152
150655.526 01 0.774
150655.526 02 16.264
150655.526 03 0.152
150655.605 01 0.774
150655.606 02 16.264
150655.606 03 0.152
150655.685 01 0.771
150655.685 02 15.836
150655.685 03 0.152
150655.766 01 0.771
150655.766 02 16.264
150655.766 03 0.152
150655.845 01 0.774
150655.845 02 16.692
150655.845 03 0.152
150655.926 01 0.771
150655.926 02 16.692
150655.926 03 0.152
150656.006 01 0.774
150656.006 02 15.836
150656.006 03 0.000
150656.086 01 0.774
150656.087 02 16.264
150656.087 03 0.152
150656.166 01 0.771
150656.166 02 16.264
150656.166 03 0.152
150656.247 01 0.771
150656.247 02 15.836
150656.247 03 0.152
150656.327 01 0.771
150656.327 02 16.692
150656.327 03 0.152
150656.407 01 0.771
150656.407 02 16.692
150656.407 03 0.152
150656.487 01 0.774
150656.487 02 15.836
150656.487 03 0.000
150656.568 01 0.771
150656.568 02 15.836
150656.568 03 0.304
150656.648 01 0.774
150656.648 02 15.836
150656.648 03 0.152
150656.728 01 0.774
150656.728 02 15.836
150656.728 03 0.000
150656.809 01 0.771
150656.809 02 15.836
150656.809 03 0.304
150656.889 01 0.771
150656.889 02 16.692
150656.889 03 0.152
150656.969 01 0.771
150656.969 02 15.408
150656.969 03 0.152
150657.049 01 0.771
150657.050 02 15.836
150657.050 03 0.152
150657.130 01 0.771
150657.130 02 15.836
150657.130 03 0.152
150657.210 01 0.771
150657.210 02 16.264
150657.210 03 0.152
150657.290 01 0.774
150657.290 02 15.836
150657.291 03 0.152
150657.371 01 0.771
150657.371 02 16.264
150657.371 03 0.152
150657.450 01 0.774
150657.450 02 14.980
150657.450 03 0.152
150657.530 01 0.771
150657.530 02 15.408
150657.530 03 0.152
150657.611 01 0.771
150657.611 02 15.836
150657.611 03 0.152
150657.691 01 0.774
150657.691 02 14.980
150657.691 03 0.152
150657.771 01 0.771
150657.771 02 16.264
150657.771 03 0.000
150657.851 01 0.771
150657.851 02 16.264
150657.851 03 0.152
150657.931 01 0.774
150657.931 02 15.836
150657.931 03 0.152
150658.011 01 0.771
150658.011 02 15.408
150658.011 03 0.152
150658.092 01 0.771
150658.092 02 15.408
150658.092 03 0.000
150658.172 01 0.771
150658.172 02 15.836
150658.172 03 0.152
150658.252 01 0.771
150658.252 02 15.836
150658.253 03 0.152
150658.333 01 0.771
150658.333 02 15.836
150658.333 03 0.152
150658.413 01 0.771
150658.413 02 14.552
150658.413 03 0.152
150658.493 01 0.771
150658.493 02 15.836
150658.493 03 0.152
150658.573 01 0.771
150658.573 02 14.980
150658.573 03 0.152
150658.653 01 0.774
150658.653 02 15.408
150658.653 03 0.152
150658.733 01 0.771
150658.733 02 15.408
150658.733 03 0.152
150658.813 01 0.774
150658.814 02 14.980
150658.814 03 0.152
150658.893 01 0.771
150658.893 02 14.980
150658.894 03 0.152
150658.974 01 0.771
150658.974 02 15.408
150658.974 03 0.152
150659.054 01 0.774
150659.054 02 14.980
150659.054 03 0.152
150659.135 01 0.774
150659.135 02 14.980
150659.135 03 0.152
150659.215 01 0.771
150659.215 02 15.836
150659.215 03 0.000
150659.295 01 0.771
150659.295 02 16.692
150659.295 03 0.152
150659.376 01 0.774
150659.376 02 16.692
150659.376 03 0.304
150659.456 01 0.771
150659.456 02 16.264
150659.456 03 0.000
150659.536 01 0.771
150659.536 02 15.836
150659.536 03 0.152
150659.616 01 0.771
150659.616 02 16.264
150659.617 03 0.000
150659.696 01 0.774
150659.696 02 16.264
150659.696 03 0.152
150659.776 01 0.771
150659.776 02 16.264
150659.776 03 0.152
150659.856 01 0.771
150659.856 02 17.120
150659.856 03 0.000
150659.937 01 0.771
150659.937 02 17.120
150659.937 03 0.152
150700.017 01 0.771
150700.017 02 15.836
150700.017 03 0.152
150700.097 01 0.774
150700.097 02 17.120
150700.097 03 0.152
150700.177 01 0.771
150700.177 02 15.836
150700.177 03 0.152
150700.257 01 0.771
150700.257 02 16.264
150700.257 03 0.152
150700.337 01 0.774
150700.338 02 17.548
150700.338 03 0.152
150700.418 01 0.771
150700.418 02 16.692
150700.418 03 0.000
150700.498 01 0.774
150700.498 02 16.264
150700.498 03 0.304
150700.579 01 0.771
150700.579 02 16.692
150700.579 03 0.000
150700.658 01 0.774
150700.658 02 17.120
150700.658 03 0.152
150700.738 01 0.774
150700.738 02 16.692
150700.738 03 0.152
150700.818 01 0.774
150700.819 02 17.120
150700.819 03 0.152
150700.898 01 0.771
150700.898 02 15.836
150700.899 03 0.152
150700.979 01 0.774
150700.979 02 16.264
150700.979 03 0.152
150701.059 01 0.771
150701.059 02 15.836
150701.059 03 0.152
150701.139 01 0.771
150701.139 02 15.836
150701.140 03 0.000
150701.221 01 0.771
150701.221 02 16.692
150701.221 03 0.304
150701.300 01 0.771
150701.300 02 16.692
150701.300 03 0.000
150701.380 01 0.771
150701.381 02 16.692
150701.381 03 0.152
150701.460 01 0.771
150701.460 02 15.408
150701.460 03 0.304
150701.540 01 0.771
150701.540 02 15.408
150701.540 03 0.000
150701.620 01 0.771
150701.620 02 15.408
150701.620 03 0.152
150701.701 01 0.771
150701.701 02 16.692
150701.701 03 0.152
150701.781 01 0.774
150701.781 02 16.264
150701.781 03 0.000
150701.862 01 0.771
150701.862 02 16.264
150701.862 03 0.152
150701.941 01 0.771
150701.941 02 15.408
150701.941 03 0.152
150702.021 01 0.771
150702.021 02 15.408
150702.021 03 0.152
150702.102 01 0.771
150702.102 02 16.264
150702.102 03 0.000
150702.181 01 0.771
150702.182 02 16.264
150702.182 03 0.152
150702.262 01 0.774
150702.262 02 15.836
150702.262 03 0.152
150702.343 01 0.771
150702.343 02 15.836
150702.343 03 0.152
150702.423 01 0.774
150702.423 02 14.980
150702.423 03 0.152
150702.504 01 0.771
150702.504 02 15.836
150702.504 03 0.152
150702.584 01 0.774
150702.584 02 15.836
150702.584 03 0.152
150702.664 01 0.771
150702.664 02 15.836
150702.664 03 0.000
150702.744 01 0.771
150702.744 02 15.408
150702.745 03 0.152
150702.825 01 0.771
150702.825 02 14.980
150702.825 03 0.152
150702.905 01 0.771
150702.905 02 15.408
150702.905 03 0.152
150702.986 01 0.771
150702.986 02 16.264
150702.986 03 0.152
150703.065 01 0.771
150703.065 02 16.264
150703.065 03 0.152
150703.145 01 0.771
150703.145 02 15.408
150703.145 03 0.152
150703.226 01 0.774
150703.226 02 15.408
150703.226 03 0.152
150703.306 01 0.771
150703.306 02 14.980
150703.306 03 0.152
150703.386 01 0.774
150703.386 02 14.980
150703.386 03 0.152
150703.466 01 0.774
150703.466 02 15.836
150703.466 03 0.152
150703.547 01 0.771
150703.547 02 16.264
150703.547 03 0.152
150703.627 01 0.771
150703.627 02 15.836
150703.627 03 0.152
150703.707 01 0.771
150703.707 02 15.836
150703.707 03 0.152
150703.787 01 0.771
150703.787 02 14.552
150703.788 03 0.152
150703.868 01 0.771
150703.868 02 14.980
150703.868 03 0.152
150703.948 01 0.771
150703.949 02 15.408
150703.949 03 0.152
150704.029 01 0.771
150704.029 02 14.552
150704.029 03 0.152
150704.109 01 0.771
150704.109 02 14.552
150704.109 03 0.152
150704.189 01 0.774
150704.189 02 15.408
150704.189 03 0.152
150704.269 01 0.771
150704.269 02 15.408
150704.269 03 0.152
150704.349 01 0.771
150704.349 02 15.836
150704.349 03 0.152
150704.429 01 0.771
150704.429 02 14.980
150704.429 03 0.304
150704.509 01 0.771
150704.509 02 14.980
150704.510 03 0.152
150704.590 01 0.771
150704.590 02 15.408
150704.590 03 0.304
150704.670 01 0.774
150704.670 02 14.980
150704.670 03 0.152
150704.750 01 0.771
150704.750 02 15.836
150704.750 03 0.152
150704.830 01 0.774
150704.831 02 15.408
150704.831 03 0.152
150704.911 01 0.771
150704.911 02 14.980
150704.911 03 0.152
150704.991 01 0.774
150704.991 02 15.408
150704.991 03 0.152
150705.071 01 0.774
150705.071 02 14.980
150705.071 03 0.152
150705.152 01 0.774
150705.152 02 14.980
150705.152 03 0.000
150705.232 01 0.771
150705.232 02 15.408
150705.232 03 0.152
150705.312 01 0.771
150705.312 02 14.552
150705.312 03 0.152
150705.392 01 0.771
150705.393 02 14.980
150705.393 03 0.152
150705.473 01 0.771
150705.473 02 14.552
150705.473 03 0.152
150705.553 01 0.771
150705.553 02 15.836
150705.553 03 0.152
150705.633 01 0.771
150705.633 02 15.836
150705.633 03 0.000
150705.713 01 0.771
150705.713 02 15.836
150705.713 03 0.152
150705.794 01 0.774
150705.794 02 14.552
150705.794 03 0.152
150705.874 01 0.771
150705.874 02 14.552
150705.874 03 0.152
150705.954 01 0.771
150705.955 02 15.408
150705.955 03 0.152
150706.034 01 0.771
150706.034 02 15.408
150706.034 03 0.152
150706.114 01 0.771
150706.114 02 14.980
150706.114 03 0.152
150706.194 01 0.771
150706.194 02 14.552
150706.194 03 0.152
150706.274 01 0.771
150706.274 02 14.980
150706.274 03 0.152
150706.354 01 0.771
150706.354 02 15.408
150706.354 03 0.152
150706.434 01 0.771
150706.434 02 14.980
150706.435 03 0.152
150706.514 01 0.771
150706.514 02 14.980
150706.514 03 0.152
150706.594 01 0.771
150706.594 02 14.552
150706.594 03 0.152
150706.674 01 0.771
150706.675 02 14.124
150706.675 03 0.152
150706.755 01 0.771
150706.755 02 14.124
150706.755 03 0.152
150706.835 01 0.771
150706.835 02 14.980
150706.835 03 0.152
150706.916 01 0.771
150706.916 02 14.124
150706.916 03 0.152
150706.996 01 0.771
150706.996 02 14.124
150706.996 03 0.152
150707.076 01 0.774
150707.077 02 14.552
150707.077 03 0.152
150707.156 01 0.771
150707.156 02 14.552
150707.156 03 0.152
150707.236 01 0.771
150707.237 02 15.408
150707.237 03 0.000
150707.316 01 0.771
150707.316 02 16.264
150707.316 03 0.152
150707.397 01 0.774
150707.397 02 15.836
150707.397 03 0.152
150707.477 01 0.771
150707.477 02 15.408
150707.477 03 0.152
150707.557 01 0.771
150707.557 02 15.408
150707.557 03 0.152
150707.636 01 0.771
150707.636 02 14.980
150707.637 03 0.152
150707.717 01 0.771
150707.717 02 16.692
150707.717 03 0.152
150707.797 01 0.771
150707.797 02 15.836
150707.797 03 0.152
150707.877 01 0.771
150707.877 02 15.408
150707.877 03 0.152
150707.958 01 0.774
150707.958 02 15.408
150707.958 03 0.152
150708.038 01 0.771
150708.038 02 15.408
150708.038 03 0.152
150708.119 01 0.771
150708.119 02 15.408
150708.119 03 0.152
150708.199 01 0.774
150708.199 02 16.692
150708.199 03 0.152
150708.279 01 0.771
150708.279 02 16.264
150708.279 03 0.152
150708.360 01 0.771
150708.360 02 15.408
150708.360 03 0.152
150708.440 01 0.774
150708.440 02 15.408
150708.440 03 0.000
150708.520 01 0.771
150708.520 02 15.836
150708.520 03 0.152
150708.600 01 0.771
150708.600 02 16.264
150708.600 03 0.152
150708.680 01 0.771
150708.681 02 16.264
150708.681 03 0.152
150708.761 01 0.771
150708.761 02 16.264
150708.761 03 0.152
150708.841 01 0.771
150708.841 02 16.264
150708.842 03 0.152
150708.920 01 0.771
150708.921 02 15.836
150708.921 03 0.152
150709.002 01 0.771
150709.002 02 15.408
150709.002 03 0.152
150709.082 01 0.774
150709.082 02 14.980
150709.082 03 0.152
150709.162 01 0.771
150709.162 02 15.408
150709.162 03 0.152
150709.242 01 0.774
150709.242 02 16.264
150709.242 03 0.152
150709.322 01 0.774
150709.323 02 15.836
150709.323 03 0.152
150709.403 01 0.771
150709.403 02 15.408
150709.403 03 0.152
150709.483 01 0.771
150709.483 02 15.408
150709.483 03 0.152
150709.564 01 0.771
150709.564 02 15.836
150709.564 03 0.152
150709.644 01 0.774
150709.644 02 15.836
150709.644 03 0.152
150709.724 01 0.771
150709.724 02 16.264
150709.724 03 0.152
150709.804 01 0.771
150709.804 02 15.408
150709.804 03 0.152
150709.884 01 0.771
150709.884 02 15.836
150709.884 03 0.152
150709.964 01 0.771
150709.964 02 15.836
150709.965 03 0.152
150710.045 01 0.771
150710.045 02 15.408
150710.045 03 0.152
150710.125 01 0.771
150710.125 02 15.408
150710.125 03 0.152
150710.205 01 0.771
150710.205 02 15.836
150710.205 03 0.152
150710.285 01 0.771
150710.285 02 14.980
150710.285 03 0.152
150710.365 01 0.771
150710.365 02 15.836
150710.365 03 0.152
150710.445 01 0.771
150710.445 02 15.836
150710.445 03 0.152
150710.525 01 0.771
150710.525 02 16.264
150710.525 03 0.152
150710.605 01 0.774
150710.605 02 15.408
150710.605 03 0.152
150710.685 01 0.771
150710.685 02 15.408
150710.685 03 0.152
150710.765 01 0.771
150710.765 02 15.408
150710.765 03 0.152
150710.846 01 0.771
150710.846 02 15.408
150710.846 03 0.152
150710.926 01 0.771
150710.926 02 15.836
150710.926 03 0.152
150711.006 01 0.771
150711.007 02 15.836
150711.007 03 0.152
150711.086 01 0.774
150711.086 02 15.408
150711.086 03 0.152
150711.166 01 0.774
150711.166 02 15.408
150711.166 03 0.152
150711.246 01 0.771
150711.246 02 15.836
150711.246 03 0.304
150711.326 01 0.774
150711.326 02 14.980
150711.326 03 0.152
150711.406 01 0.771
150711.406 02 15.408
150711.406 03 0.152
150711.486 01 0.771
150711.486 02 16.264
150711.486 03 0.152
150711.567 01 0.771
150711.567 02 15.408
150711.567 03 0.152
150711.648 01 0.771
150711.648 02 14.980
150711.648 03 0.152
150711.728 01 0.774
150711.728 02 14.980
150711.728 03 0.000
150711.808 01 0.771
150711.808 02 15.836
150711.809 03 0.152
150711.889 01 0.771
150711.889 02 15.408
150711.889 03 0.152
150711.969 01 0.771
150711.969 02 14.980
150711.969 03 0.000
150712.049 01 0.774
150712.050 02 14.124
150712.050 03 0.152
150712.130 01 0.771
150712.130 02 14.552
150712.130 03 0.152
150712.210 01 0.774
150712.210 02 14.552
150712.210 03 0.152
150712.290 01 0.771
150712.290 02 15.408
150712.290 03 0.152
150712.370 01 0.771
150712.370 02 14.980
150712.370 03 0.152
150712.450 01 0.774
150712.450 02 15.836
150712.450 03 0.152
150712.531 01 0.771
150712.531 02 15.836
150712.531 03 0.152
150712.611 01 0.771
150712.611 02 14.980
150712.611 03 0.152
150712.691 01 0.774
150712.691 02 14.552
150712.691 03 0.152
150712.772 01 0.774
150712.772 02 14.124
150712.772 03 0.152
150712.852 01 0.771
150712.852 02 15.408
150712.852 03 0.152
150712.932 01 0.771
150712.933 02 15.408
150712.933 03 0.152
150713.012 01 0.771
150713.012 02 14.980
150713.012 03 0.152
150713.092 01 0.774
150713.092 02 14.552
150713.092 03 0.152
150713.173 01 0.771
150713.173 02 14.552
150713.173 03 0.152
150713.252 01 0.774
150713.253 02 14.980
150713.253 03 0.152
150713.333 01 0.774
150713.333 02 15.408
150713.334 03 0.152
150713.414 01 0.771
150713.414 02 14.552
150713.414 03 0.152
150713.494 01 0.771
150713.494 02 13.696
150713.494 03 0.152
150713.574 01 0.771
150713.574 02 14.124
150713.574 03 0.152
150713.654 01 0.774
150713.654 02 14.124
150713.654 03 0.152
150713.734 01 0.771
150713.734 02 14.124
150713.734 03 0.152
150713.814 01 0.771
150713.814 02 14.980
150713.814 03 0.152
150713.894 01 0.771
150713.894 02 14.552
150713.895 03 0.152
150713.975 01 0.771
150713.975 02 14.980
150713.975 03 0.304
150714.055 01 0.771
150714.055 02 15.408
150714.055 03 0.152
150714.134 01 0.771
150714.135 02 14.980
150714.135 03 0.152
150714.215 01 0.774
150714.215 02 14.552
150714.215 03 0.152
150714.295 01 0.771
150714.295 02 14.980
150714.295 03 0.152
150714.375 01 0.774
150714.375 02 15.836
150714.375 03 0.152
150714.455 01 0.771
150714.455 02 15.836
150714.455 03 0.152
150714.534 01 0.774
150714.534 02 16.264
150714.535 03 0.152
150714.615 01 0.771
150714.615 02 15.836
150714.615 03 0.152
150714.695 01 0.771
150714.695 02 15.836
150714.695 03 0.152
150714.776 01 0.771
150714.776 02 15.408
150714.776 03 0.152
150714.856 01 0.771
150714.856 02 15.408
150714.856 03 0.152
150714.937 01 0.771
150714.937 02 15.408
150714.937 03 0.152
150715.017 01 0.771
150715.017 02 15.408
150715.017 03 0.152
150715.097 01 0.771
150715.097 02 15.408
150715.097 03 0.152
150715.177 01 0.771
150715.177 02 16.264
150715.177 03 0.152
150715.257 01 0.774
150715.258 02 16.692
150715.258 03 0.152
150715.338 01 0.771
150715.338 02 16.264
150715.338 03 0.000
150715.418 01 0.774
150715.418 02 15.408
150715.418 03 0.152
150715.499 01 0.771
150715.499 02 15.836
