Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
132120.841 03 -0.152
132120.921 01 0.783
132120.922 02 13.696
132120.922 03 -0.152
132121.001 01 0.783
132121.001 02 13.696
132121.001 03 -0.152
132121.081 01 0.783
132121.081 02 14.124
132121.081 03 -0.152
132121.161 01 0.783
132121.161 02 14.124
132121.161 03 -0.152
132121.241 01 0.783
132121.241 02 13.696
132121.241 03 -0.152
132121.322 01 0.783
132121.322 02 13.696
132121.322 03 -0.152
132121.402 01 0.783
132121.402 02 13.268
132121.402 03 -0.152
132121.482 01 0.783
132121.482 02 13.696
132121.482 03 -0.152
132121.562 01 0.783
132121.562 02 14.124
132121.562 03 -0.152
132121.643 01 0.783
132121.643 02 14.124
132121.643 03 -0.152
132121.723 01 0.783
132121.723 02 13.696
132121.723 03 -0.152
132121.803 01 0.783
132121.803 02 13.268
132121.803 03 -0.152
132121.884 01 0.783
132121.884 02 14.552
132121.884 03 -0.152
132121.964 01 0.783
132121.964 02 14.124
132121.964 03 -0.152
132122.044 01 0.783
132122.044 02 13.268
132122.044 03 -0.152
132122.124 01 0.783
132122.125 02 14.124
132122.125 03 -0.152
132122.204 01 0.783
132122.204 02 13.268
132122.204 03 -0.152
132122.284 01 0.783
132122.284 02 13.268
132122.284 03 -0.152
132122.364 01 0.783
132122.365 02 12.840
132122.365 03 -0.152
132122.445 01 0.783
132122.445 02 13.696
132122.445 03 -0.152
132122.525 01 0.783
132122.525 02 13.268
132122.525 03 -0.152
132122.605 01 0.783
132122.605 02 12.840
132122.606 03 -0.152
132122.685 01 0.783
132122.685 02 13.268
132122.685 03 -0.152
132122.765 01 0.783
132122.765 02 12.840
132122.765 03 -0.152
132122.845 01 0.783
132122.845 02 13.268
132122.845 03 -0.152
132122.925 01 0.783
132122.925 02 13.696
132122.925 03 -0.152
132123.005 01 0.783
132123.005 02 13.268
132123.005 03 -0.152
132123.085 01 0.783
132123.085 02 13.268
132123.085 03 -0.152
132123.165 01 0.783
132123.165 02 13.696
132123.165 03 -0.152
132123.245 01 0.783
132123.245 02 13.268
132123.245 03 -0.152
132123.325 01 0.783
132123.325 02 13.696
132123.325 03 -0.152
132123.405 01 0.783
132123.405 02 13.268
132123.405 03 -0.152
132123.486 01 0.783
132123.486 02 13.268
132123.486 03 -0.152
132123.567 01 0.783
132123.567 02 13.268
132123.567 03 -0.152
132123.647 01 0.783
132123.647 02 12.840
132123.647 03 -0.152
132123.727 01 0.783
132123.727 02 13.268
132123.727 03 -0.152
132123.807 01 0.783
132123.807 02 13.268
132123.807 03 -0.152
132123.887 01 0.783
132123.887 02 12.840
132123.888 03 -0.152
132123.966 01 0.783
132123.967 02 13.268
132123.967 03 -0.152
132124.047 01 0.783
132124.047 02 12.840
132124.047 03 -0.152
132124.127 01 0.783
132124.127 02 12.412
132124.127 03 -0.152
132124.207 01 0.783
132124.207 02 13.268
132124.207 03 -0.152
132124.287 01 0.783
132124.287 02 13.268
132124.287 03 -0.152
132124.367 01 0.783
132124.367 02 13.268
132124.367 03 -0.152
132124.448 01 0.783
132124.448 02 13.696
132124.448 03 0.000
132124.528 01 0.783
132124.528 02 14.124
132124.528 03 -0.152
132124.608 01 0.783
132124.609 02 14.552
132124.609 03 -0.152
132124.689 01 0.783
132124.689 02 14.552
132124.689 03 -0.152
132124.769 01 0.783
132124.769 02 14.124
132124.769 03 -0.152
132124.848 01 0.783
132124.849 02 14.124
132124.849 03 -0.152
132124.929 01 0.783
132124.929 02 14.552
132124.929 03 -0.152
132125.009 01 0.783
132125.009 02 14.552
132125.010 03 -0.152
132125.090 01 0.783
132125.090 02 13.696
132125.090 03 -0.152
132125.170 01 0.783
132125.170 02 14.124
132125.170 03 -0.152
132125.250 01 0.783
132125.250 02 14.552
132125.250 03 -0.152
132125.331 01 0.783
132125.331 02 14.124
132125.331 03 -0.152
132125.411 01 0.783
132125.411 02 14.552
132125.411 03 -0.152
132125.491 01 0.783
132125.495 02 13.696
132125.495 03 -0.152
132125.571 01 0.783
132125.571 02 14.980
132125.572 03 -0.152
132125.651 01 0.783
132125.651 02 14.552
132125.651 03 -0.152
132125.731 01 0.783
132125.731 02 14.124
132125.732 03 -0.152
132125.812 01 0.783
132125.812 02 14.552
132125.812 03 -0.152
132125.892 01 0.783
132125.892 02 14.124
132125.892 03 -0.152
132125.973 01 0.783
132125.973 02 14.980
132125.973 03 -0.152
132126.052 01 0.783
132126.052 02 14.552
132126.052 03 -0.152
132126.132 01 0.783
132126.132 02 14.124
132126.132 03 -0.152
132126.213 01 0.783
132126.213 02 14.552
132126.213 03 -0.152
132126.293 01 0.783
132126.293 02 14.552
132126.293 03 -0.152
132126.373 01 0.783
132126.373 02 14.124
132126.373 03 -0.152
132126.454 01 0.783
132126.454 02 14.124
132126.454 03 -0.152
132126.534 01 0.783
132126.534 02 13.696
132126.534 03 -0.152
132126.614 01 0.783
132126.614 02 14.124
132126.614 03 -0.152
132126.694 01 0.783
132126.694 02 13.696
132126.694 03 -0.152
132126.775 01 0.783
132126.775 02 14.124
132126.775 03 -0.152
132126.855 01 0.783
132126.855 02 14.552
132126.855 03 -0.152
132126.935 01 0.783
132126.935 02 14.124
132126.935 03 -0.152
132127.015 01 0.783
132127.015 02 14.124
132127.015 03 -0.152
132127.095 01 0.783
132127.095 02 14.124
132127.095 03 -0.152
132127.175 01 0.783
132127.175 02 13.696
132127.176 03 -0.152
132127.255 01 0.783
132127.260 02 14.552
132127.260 03 -0.152
132127.336 01 0.783
132127.336 02 14.552
132127.336 03 -0.152
132127.416 01 0.783
132127.416 02 14.124
132127.416 03 -0.152
132127.496 01 0.783
132127.497 02 14.124
132127.497 03 -0.152
132127.576 01 0.783
132127.577 02 14.124
132127.577 03 -0.152
132127.657 01 0.783
132127.657 02 14.124
132127.657 03 -0.152
132127.737 01 0.783
132127.737 02 14.124
132127.737 03 -0.152
132127.817 01 0.783
132127.817 02 13.696
132127.817 03 -0.152
132127.898 01 0.783
132127.898 02 13.696
132127.898 03 -0.152
132127.978 01 0.783
132127.978 02 13.696
132127.978 03 -0.152
132128.058 01 0.783
132128.058 02 13.268
132128.058 03 -0.152
132128.137 01 0.783
132128.137 02 13.696
132128.137 03 -0.152
132128.218 01 0.783
132128.218 02 13.268
132128.218 03 -0.152
132128.298 01 0.783
132128.299 02 14.124
132128.299 03 -0.152
132128.379 01 0.783
132128.379 02 13.696
132128.379 03 -0.152
132128.459 01 0.783
132128.459 02 14.124
132128.459 03 -0.152
132128.539 01 0.783
132128.539 02 14.552
132128.539 03 -0.152
132128.620 01 0.783
132128.620 02 13.696
132128.620 03 -0.304
132128.700 01 0.783
132128.700 02 13.268
132128.700 03 -0.152
132128.780 01 0.783
132128.780 02 13.696
132128.780 03 -0.152
132128.860 01 0.783
132128.860 02 13.268
132128.860 03 -0.152
132128.940 01 0.783
132128.940 02 13.696
132128.940 03 -0.152
132129.020 01 0.783
132129.020 02 13.268
132129.020 03 -0.152
132129.100 01 0.783
132129.100 02 14.124
132129.100 03 -0.152
132129.180 01 0.783
132129.180 02 13.696
132129.180 03 -0.152
132129.260 01 0.783
132129.261 02 13.268
132129.261 03 -0.152
132129.340 01 0.783
132129.340 02 13.268
132129.340 03 -0.152
132129.420 01 0.783
132129.420 02 13.268
132129.420 03 -0.152
132129.500 01 0.783
132129.505 02 12.840
132129.505 03 -0.152
132129.581 01 0.783
132129.581 02 13.268
132129.581 03 -0.152
132129.661 01 0.783
132129.661 02 13.268
132129.661 03 -0.152
132129.741 01 0.783
132129.741 02 13.696
132129.741 03 -0.152
132129.821 01 0.783
132129.821 02 13.696
132129.821 03 -0.152
132129.902 01 0.783
132129.902 02 13.268
132129.902 03 0.000
132129.982 01 0.783
132129.983 02 13.696
132129.983 03 -0.152
132130.062 01 0.783
132130.062 02 13.696
132130.062 03 -0.152
132130.142 01 0.783
132130.142 02 13.696
132130.142 03 -0.152
132130.222 01 0.783
132130.222 02 12.840
132130.222 03 -0.152
132130.302 01 0.783
132130.302 02 13.696
132130.302 03 -0.152
132130.382 01 0.783
132130.382 02 13.268
132130.383 03 -0.152
132130.462 01 0.783
132130.462 02 13.268
132130.462 03 -0.152
132130.542 01 0.783
132130.542 02 13.268
132130.542 03 -0.152
132130.622 01 0.783
132130.622 02 11.984
132130.622 03 -0.152
132130.702 01 0.783
132130.702 02 13.268
132130.702 03 -0.152
132130.782 01 0.783
132130.782 02 13.268
132130.782 03 -0.152
132130.862 01 0.783
132130.862 02 13.696
132130.862 03 -0.152
132130.942 01 0.783
132130.942 02 13.268
132130.942 03 -0.152
132131.022 01 0.783
132131.022 02 13.268
132131.022 03 -0.152
132131.102 01 0.783
132131.102 02 12.840
132131.102 03 -0.152
132131.183 01 0.783
132131.183 02 12.840
132131.183 03 -0.152
132131.263 01 0.783
132131.263 02 12.840
132131.263 03 -0.152
132131.343 01 0.783
132131.343 02 13.268
132131.343 03 -0.152
132131.423 01 0.783
132131.423 02 13.268
132131.423 03 -0.152
132131.503 01 0.783
132131.503 02 12.840
132131.503 03 -0.152
132131.583 01 0.783
132131.583 02 12.840
132131.583 03 -0.152
132131.663 01 0.783
132131.663 02 12.840
132131.663 03 -0.152
132131.743 01 0.783
132131.743 02 13.268
132131.743 03 -0.152
132131.824 01 0.783
132131.824 02 12.840
132131.824 03 -0.152
132131.904 01 0.783
132131.904 02 12.840
132131.904 03 -0.152
132131.984 01 0.783
132131.984 02 12.840
132131.984 03 -0.152
132132.065 01 0.783
132132.065 02 12.412
132132.065 03 -0.152
132132.145 01 0.783
132132.145 02 12.840
132132.145 03 -0.152
132132.225 01 0.783
132132.225 02 13.268
132132.225 03 0.000
132132.305 01 0.783
132132.305 02 12.840
132132.306 03 -0.152
132132.386 01 0.783
132132.386 02 13.268
132132.386 03 -0.152
132132.466 01 0.783
132132.466 02 12.840
132132.466 03 -0.152
132132.546 01 0.783
132132.546 02 12.840
132132.546 03 -0.152
132132.626 01 0.783
132132.626 02 12.412
132132.626 03 -0.152
132132.706 01 0.783
132132.706 02 12.412
132132.706 03 -0.152
132132.786 01 0.783
132132.786 02 12.840
132132.786 03 -0.152
132132.866 01 0.783
132132.866 02 12.412
132132.867 03 -0.152
132132.947 01 0.783
132132.947 02 12.412
132132.947 03 -0.152
132133.027 01 0.783
132133.027 02 12.412
132133.027 03 -0.152
132133.107 01 0.783
132133.107 02 12.840
132133.107 03 -0.152
132133.187 01 0.783
132133.188 02 12.840
132133.188 03 -0.152
132133.267 01 0.783
132133.267 02 12.412
132133.268 03 -0.152
132133.348 01 0.783
132133.348 02 11.984
132133.348 03 -0.152
132133.428 01 0.783
132133.428 02 12.840
132133.428 03 -0.152
132133.508 01 0.783
132133.509 02 12.412
132133.509 03 -0.152
132133.589 01 0.783
132133.589 02 12.840
132133.589 03 -0.152
132133.669 01 0.783
132133.669 02 12.412
132133.669 03 -0.152
132133.749 01 0.783
132133.749 02 12.840
132133.749 03 -0.152
132133.830 01 0.783
132133.830 02 12.840
132133.830 03 -0.152
132133.910 01 0.783
132133.910 02 13.268
132133.910 03 -0.152
132133.991 01 0.783
132133.991 02 14.552
132133.991 03 -0.304
132134.071 01 0.783
132134.071 02 13.696
132134.071 03 -0.152
132134.151 01 0.783
132134.151 02 14.552
132134.151 03 -0.152
132134.231 01 0.783
132134.231 02 13.696
132134.231 03 -0.152
132134.311 01 0.783
132134.311 02 13.696
132134.311 03 -0.152
132134.391 01 0.783
132134.391 02 13.696
132134.391 03 -0.152
132134.472 01 0.783
132134.472 02 14.124
132134.472 03 -0.152
132134.552 01 0.783
132134.552 02 14.124
132134.552 03 -0.152
132134.632 01 0.783
132134.632 02 14.124
132134.632 03 -0.152
132134.712 01 0.783
132134.712 02 13.696
132134.712 03 -0.152
132134.792 01 0.783
132134.792 02 14.124
132134.793 03 -0.152
132134.873 01 0.783
132134.873 02 13.696
132134.873 03 -0.152
132134.953 01 0.783
132134.954 02 14.124
132134.954 03 -0.152
132135.033 01 0.783
132135.033 02 14.124
132135.033 03 -0.152
132135.114 01 0.783
132135.114 02 14.124
132135.114 03 -0.152
132135.194 01 0.783
132135.195 02 14.980
132135.195 03 -0.152
132135.274 01 0.783
132135.274 02 14.124
132135.274 03 -0.152
132135.354 01 0.783
132135.354 02 14.552
132135.355 03 -0.152
132135.434 01 0.783
132135.434 02 14.552
132135.434 03 -0.152
132135.514 01 0.783
132135.514 02 14.124
132135.515 03 -0.152
132135.594 01 0.783
132135.594 02 13.696
132135.594 03 -0.152
132135.675 01 0.783
132135.675 02 13.696
132135.675 03 -0.152
132135.755 01 0.783
132135.755 02 13.268
132135.755 03 -0.152
132135.835 01 0.783
132135.835 02 14.124
132135.835 03 -0.152
132135.915 01 0.783
132135.916 02 14.124
132135.916 03 -0.152
132135.996 01 0.783
132135.996 02 14.124
132135.996 03 -0.152
132136.076 01 0.783
132136.076 02 13.696
132136.076 03 -0.152
132136.155 01 0.783
132136.155 02 13.268
132136.155 03 -0.152
132136.236 01 0.783
132136.236 02 14.124
132136.236 03 -0.152
132136.316 01 0.783
132136.316 02 14.552
132136.316 03 -0.152
132136.397 01 0.783
132136.397 02 13.696
132136.397 03 -0.152
132136.477 01 0.783
132136.477 02 14.124
132136.477 03 -0.152
132136.557 01 0.783
132136.557 02 14.124
132136.557 03 -0.152
132136.638 01 0.783
132136.638 02 13.696
132136.638 03 -0.152
132136.718 01 0.783
132136.718 02 14.124
132136.718 03 -0.152
132136.798 01 0.783
132136.798 02 14.124
132136.798 03 -0.152
132136.878 01 0.783
132136.879 02 14.124
132136.879 03 -0.152
132136.958 01 0.783
132136.958 02 13.696
132136.959 03 -0.152
132137.039 01 0.783
132137.039 02 14.124
132137.039 03 -0.152
132137.119 01 0.783
132137.119 02 14.124
132137.119 03 -0.152
132137.199 01 0.783
132137.200 02 14.124
132137.200 03 -0.152
132137.279 01 0.783
132137.279 02 13.696
132137.279 03 -0.152
132137.359 01 0.783
132137.359 02 13.696
132137.359 03 -0.152
132137.439 01 0.783
132137.439 02 13.696
132137.439 03 -0.152
132137.519 01 0.783
132137.519 02 13.268
132137.520 03 -0.152
132137.598 01 0.783
132137.598 02 13.696
132137.599 03 -0.152
132137.679 01 0.783
132137.679 02 14.124
132137.679 03 -0.152
132137.759 01 0.783
132137.759 02 13.696
132137.759 03 -0.152
132137.839 01 0.783
132137.839 02 14.124
132137.839 03 -0.152
132137.919 01 0.783
132137.919 02 14.124
132137.919 03 -0.152
132137.999 01 0.783
132137.999 02 13.268
132138.000 03 -0.152
132138.079 01 0.783
132138.079 02 14.124
132138.079 03 -0.152
132138.160 01 0.783
132138.160 02 13.268
132138.160 03 -0.152
132138.240 01 0.783
132138.240 02 13.268
132138.240 03 -0.152
132138.320 01 0.783
132138.320 02 13.696
132138.320 03 -0.152
132138.400 01 0.783
132138.400 02 13.268
132138.400 03 -0.152
132138.480 01 0.783
132138.480 02 13.268
132138.481 03 -0.152
132138.561 01 0.783
132138.561 02 13.268
132138.561 03 -0.152
132138.641 01 0.783
132138.641 02 13.268
132138.641 03 -0.152
132138.721 01 0.783
132138.722 02 13.268
132138.722 03 -0.152
132138.801 01 0.783
132138.801 02 13.268
132138.801 03 -0.152
132138.881 01 0.783
132138.881 02 12.840
132138.881 03 -0.152
132138.961 01 0.783
132138.961 02 13.268
132138.961 03 -0.152
132139.041 01 0.783
132139.042 02 13.268
132139.042 03 -0.152
132139.122 01 0.783
132139.122 02 13.268
132139.122 03 -0.152
132139.202 01 0.783
132139.202 02 13.268
132139.202 03 -0.152
132139.282 01 0.783
132139.282 02 13.268
132139.282 03 -0.152
132139.362 01 0.783
132139.362 02 13.696
132139.362 03 -0.152
132139.442 01 0.783
132139.442 02 13.268
132139.442 03 0.000
132139.522 01 0.783
132139.522 02 13.696
132139.523 03 -0.152
132139.603 01 0.783
132139.603 02 12.840
132139.603 03 -0.152
132139.683 01 0.783
132139.683 02 12.840
132139.683 03 -0.152
132139.763 01 0.783
132139.763 02 13.268
132139.763 03 -0.152
132139.843 01 0.783
132139.843 02 12.840
132139.844 03 -0.152
132139.924 01 0.783
132139.924 02 13.268
132139.924 03 -0.152
132140.004 01 0.783
132140.004 02 12.412
132140.004 03 -0.152
132140.084 01 0.783
132140.084 02 13.268
132140.085 03 -0.152
132140.164 01 0.783
132140.164 02 13.268
132140.164 03 -0.152
132140.244 01 0.783
132140.244 02 12.840
132140.244 03 -0.152
132140.324 01 0.783
132140.324 02 13.268
132140.324 03 -0.152
132140.404 01 0.783
132140.409 02 12.840
132140.409 03 0.000
132140.484 01 0.783
132140.485 02 12.840
132140.485 03 -0.152
132140.565 01 0.783
132140.565 02 13.268
132140.565 03 -0.152
132140.645 01 0.783
132140.645 02 12.412
132140.645 03 -0.152
132140.726 01 0.783
132140.726 02 13.268
132140.726 03 -0.152
132140.806 01 0.783
132140.806 02 13.696
132140.806 03 -0.152
132140.886 01 0.783
132140.887 02 12.412
132140.887 03 -0.152
132140.966 01 0.783
132140.966 02 12.840
132140.967 03 -0.152
132141.047 01 0.783
132141.047 02 12.840
132141.047 03 -0.152
132141.127 01 0.783
132141.127 02 13.268
132141.128 03 -0.152
132141.208 01 0.783
132141.208 02 13.268
132141.209 03 -0.152
132141.287 01 0.783
132141.287 02 12.840
132141.287 03 -0.152
132141.367 01 0.783
132141.367 02 12.840
132141.367 03 -0.152
132141.447 01 0.783
132141.447 02 12.412
132141.447 03 -0.152
132141.527 01 0.783
132141.528 02 12.840
132141.528 03 -0.152
132141.608 01 0.783
132141.608 02 13.268
132141.608 03 -0.152
132141.688 01 0.783
132141.688 02 12.840
132141.688 03 -0.152
132141.769 01 0.783
132141.769 02 12.840
132141.769 03 -0.152
132141.849 01 0.783
132141.849 02 13.268
132141.850 03 -0.152
132141.929 01 0.783
132141.929 02 12.840
132141.929 03 -0.152
132142.009 01 0.783
132142.009 02 13.268
132142.009 03 -0.152
132142.089 01 0.783
132142.089 02 12.840
132142.089 03 -0.152
132142.169 01 0.783
132142.169 02 12.840
132142.169 03 -0.152
132142.249 01 0.783
132142.249 02 12.412
132142.249 03 -0.152
132142.329 01 0.783
132142.329 02 13.696
132142.329 03 -0.152
132142.409 01 0.783
132142.410 02 12.840
132142.410 03 -0.152
132142.489 01 0.783
132142.490 02 12.412
132142.490 03 -0.152
132142.570 01 0.783
132142.570 02 12.840
132142.570 03 -0.152
132142.650 01 0.783
132142.650 02 12.412
132142.650 03 -0.152
132142.730 01 0.783
132142.730 02 12.840
132142.730 03 -0.152
132142.811 01 0.783
132142.811 02 12.840
132142.811 03 -0.152
132142.890 01 0.783
132142.890 02 11.984
132142.890 03 -0.152
132142.970 01 0.783
132142.970 02 12.840
132142.970 03 -0.152
132143.050 01 0.783
132143.051 02 12.840
132143.051 03 -0.152
132143.131 01 0.783
132143.131 02 12.412
132143.131 03 -0.152
132143.211 01 0.783
132143.211 02 12.412
132143.212 03 -0.152
132143.291 01 0.783
132143.291 02 13.268
132143.291 03 -0.152
132143.371 01 0.783
132143.371 02 11.984
132143.371 03 -0.152
132143.451 01 0.783
132143.451 02 12.840
132143.451 03 -0.152
132143.532 01 0.783
132143.532 02 12.412
132143.532 03 -0.152
132143.612 01 0.783
132143.612 02 12.840
132143.613 03 -0.152
132143.692 01 0.783
132143.692 02 12.840
132143.692 03 -0.152
132143.772 01 0.783
132143.772 02 11.984
132143.772 03 -0.152
132143.852 01 0.783
132143.852 02 12.840
132143.852 03 -0.152
132143.932 01 0.783
132143.932 02 11.984
132143.932 03 -0.152
132144.013 01 0.783
132144.013 02 12.412
132144.013 03 -0.152
132144.093 01 0.783
132144.093 02 11.556
132144.093 03 -0.152
132144.172 01 0.783
132144.172 02 11.556
132144.173 03 -0.152
132144.253 01 0.783
132144.253 02 12.840
132144.253 03 -0.152
132144.333 01 0.783
132144.333 02 11.984
132144.333 03 -0.152
132144.413 01 0.783
132144.413 02 11.984
132144.413 03 -0.152
132144.494 01 0.783
132144.494 02 12.412
132144.494 03 -0.152
132144.574 01 0.783
132144.574 02 11.984
132144.574 03 -0.152
132144.654 01 0.783
132144.654 02 12.840
132144.654 03 -0.152
132144.734 01 0.783
132144.734 02 11.984
132144.734 03 -0.152
132144.814 01 0.783
132144.814 02 11.984
132144.814 03 -0.152
132144.895 01 0.783
132144.895 02 12.412
132144.895 03 -0.152
132144.975 01 0.783
132144.975 02 11.984
132144.975 03 -0.152
132145.055 01 0.783
132145.055 02 11.984
132145.055 03 -0.152
132145.135 01 0.783
132145.135 02 11.984
132145.135 03 -0.152
132145.215 01 0.783
132145.215 02 12.412
132145.215 03 -0.152
132145.295 01 0.783
132145.295 02 11.984
132145.295 03 -0.152
132145.375 01 0.783
132145.375 02 11.556
132145.375 03 -0.152
132145.455 01 0.783
132145.456 02 11.556
132145.456 03 -0.152
132145.536 01 0.783
132145.536 02 11.984
132145.536 03 -0.152
132145.616 01 0.783
132145.616 02 11.984
132145.616 03 -0.152
132145.696 01 0.783
132145.697 02 11.556
132145.697 03 -0.152
132145.776 01 0.783
132145.776 02 11.984
132145.776 03 -0.152
132145.856 01 0.783
132145.856 02 12.412
132145.857 03 -0.152
132145.935 01 0.783
132145.936 02 11.984
132145.936 03 -0.152
132146.016 01 0.783
132146.016 02 12.412
132146.016 03 -0.152
132146.096 01 0.783
132146.097 02 11.984
132146.097 03 -0.152
132146.176 01 0.783
132146.176 02 11.984
132146.176 03 -0.152
132146.256 01 0.783
132146.256 02 11.556
132146.256 03 -0.152
132146.336 01 0.783
132146.336 02 12.840
132146.336 03 -0.152
132146.417 01 0.783
132146.417 02 12.412
132146.417 03 -0.152
132146.497 01 0.783
132146.497 02 12.840
132146.497 03 -0.152
132146.577 01 0.783
132146.577 02 13.268
132146.578 03 -0.152
132146.657 01 0.783
132146.657 02 12.840
132146.657 03 -0.152
132146.737 01 0.783
132146.737 02 12.840
132146.737 03 -0.152
132146.818 01 0.783
132146.818 02 12.840
132146.818 03 -0.152
132146.898 01 0.783
132146.898 02 12.412
132146.898 03 -0.152
132146.979 01 0.783
132146.979 02 13.268
132146.979 03 -0.152
132147.059 01 0.783
132147.059 02 12.840
132147.059 03 -0.152
132147.139 01 0.783
132147.139 02 12.840
132147.139 03 -0.152
132147.219 01 0.783
132147.219 02 13.696
132147.219 03 -0.152
132147.299 01 0.783
132147.299 02 12.840
132147.299 03 -0.152
132147.379 01 0.783
132147.379 02 13.268
132147.379 03 -0.152
132147.459 01 0.783
132147.459 02 12.412
132147.459 03 -0.152
132147.539 01 0.783
132147.539 02 13.268
132147.539 03 -0.152
132147.619 01 0.783
132147.619 02 13.268
132147.619 03 -0.152
132147.699 01 0.783
132147.699 02 13.268
132147.699 03 -0.152
132147.779 01 0.783
132147.779 02 12.840
132147.779 03 -0.152
132147.859 01 0.783
132147.859 02 12.840
132147.859 03 -0.152
132147.940 01 0.783
132147.940 02 13.268
132147.940 03 -0.152
132148.020 01 0.783
132148.020 02 14.124
132148.020 03 -0.304
132148.100 01 0.783
132148.100 02 12.412
132148.100 03 -0.152
132148.180 01 0.783
132148.180 02 12.840
132148.180 03 -0.152
132148.260 01 0.783
132148.261 02 12.840
132148.261 03 -0.152
132148.341 01 0.783
132148.341 02 12.840
132148.341 03 -0.152
132148.421 01 0.783
132148.421 02 12.840
132148.421 03 -0.152
132148.501 01 0.783
132148.501 02 13.268
132148.501 03 -0.152
132148.581 01 0.783
132148.581 02 12.840
132148.581 03 -0.152
132148.661 01 0.783
132148.661 02 12.840
132148.661 03 -0.152
132148.741 01 0.783
132148.741 02 13.268
132148.741 03 -0.152
132148.822 01 0.783
132148.822 02 13.268
132148.822 03 -0.152
132148.902 01 0.783
132148.902 02 13.268
132148.902 03 -0.152
132148.982 01 0.783
132148.983 02 13.268
132148.983 03 -0.152
132149.063 01 0.783
132149.063 02 13.268
132149.063 03 -0.152
132149.143 01 0.783
132149.143 02 12.840
132149.143 03 -0.152
132149.224 01 0.783
132149.224 02 13.268
132149.224 03 -0.152
132149.303 01 0.783
132149.303 02 12.412
132149.303 03 -0.152
132149.383 01 0.783
132149.384 02 12.412
132149.384 03 -0.152
132149.464 01 0.783
132149.464 02 12.412
132149.464 03 -0.152
132149.544 01 0.783
132149.544 02 12.412
132149.544 03 -0.152
132149.625 01 0.783
132149.625 02 12.412
132149.625 03 -0.152
132149.705 01 0.783
132149.705 02 12.840
132149.705 03 -0.152
132149.785 01 0.783
132149.785 02 12.412
132149.785 03 -0.304
132149.865 01 0.783
132149.865 02 12.412
132149.865 03 -0.152
132149.946 01 0.783
132149.946 02 12.840
132149.946 03 -0.152
132150.026 01 0.783
132150.026 02 12.840
132150.026 03 -0.152
132150.107 01 0.783
132150.107 02 12.412
132150.107 03 -0.152
132150.187 01 0.786
132150.187 02 12.840
132150.187 03 -0.152
132150.267 01 0.783
132150.267 02 12.412
132150.267 03 -0.152
132150.347 01 0.783
132150.347 02 12.840
132150.347 03 -0.152
132150.427 01 0.783
132150.427 02 12.840
132150.427 03 -0.152
132150.507 01 0.783
132150.507 02 12.412
132150.507 03 -0.152
132150.587 01 0.783
132150.587 02 12.840
132150.587 03 -0.152
132150.667 01 0.783
132150.667 02 12.840
132150.667 03 -0.152
132150.747 01 0.783
132150.748 02 12.840
132150.748 03 -0.152
132150.828 01 0.783
132150.828 02 11.984
132150.828 03 -0.152
132150.908 01 0.783
132150.908 02 12.412
132150.908 03 -0.152
132150.988 01 0.783
132150.989 02 12.412
132150.989 03 -0.152
132151.068 01 0.783
132151.068 02 12.412
132151.068 03 -0.152
132151.148 01 0.783
132151.148 02 12.412
132151.148 03 -0.152
132151.228 01 0.783
132151.228 02 11.984
132151.228 03 -0.152
132151.308 01 0.783
132151.308 02 12.840
132151.308 03 -0.152
132151.388 01 0.783
132151.389 02 12.412
132151.389 03 -0.152
132151.469 01 0.783
132151.476 02 12.840
132151.476 03 -0.152
132151.549 01 0.783
132151.549 02 12.412
132151.549 03 -0.152
132151.629 01 0.783
132151.629 02 11.984
132151.629 03 -0.152
132151.710 01 0.783
132151.710 02 12.412
132151.710 03 -0.152
132151.790 01 0.783
132151.790 02 12.840
132151.790 03 -0.152
132151.870 01 0.783
132151.870 02 11.984
132151.870 03 -0.152
132151.950 01 0.783
132151.950 02 11.984
132151.950 03 -0.152
132152.030 01 0.783
132152.030 02 12.412
132152.030 03 -0.152
132152.110 01 0.783
132152.110 02 12.412
132152.110 03 -0.152
132152.191 01 0.783
132152.191 02 12.412
132152.191 03 -0.152
132152.271 01 0.783
132152.272 02 11.984
132152.272 03 -0.152
132152.352 01 0.783
132152.352 02 12.412
132152.352 03 -0.152
132152.431 01 0.783
132152.431 02 11.984
132152.431 03 -0.152
132152.511 01 0.783
132152.512 02 12.412
132152.512 03 -0.152
132152.591 01 0.783
132152.591 02 12.412
132152.591 03 -0.152
132152.671 01 0.783
132152.671 02 12.412
132152.671 03 -0.152
132152.751 01 0.783
132152.751 02 11.984
132152.751 03 -0.152
132152.831 01 0.783
132152.831 02 12.412
132152.832 03 -0.152
132152.912 01 0.783
132152.912 02 12.412
132152.912 03 -0.152
132152.992 01 0.783
132152.992 02 12.840
132152.992 03 -0.152
132153.072 01 0.783
132153.072 02 11.984
132153.072 03 -0.152
132153.152 01 0.783
132153.152 02 11.556
132153.152 03 -0.152
132153.233 01 0.783
132153.233 02 11.556
132153.233 03 -0.152
132153.313 01 0.783
132153.313 02 11.984
132153.313 03 -0.152
132153.393 01 0.783
132153.393 02 12.412
132153.394 03 -0.152
132153.474 01 0.783
132153.478 02 11.556
132153.478 03 -0.152
132153.554 01 0.783
132153.554 02 11.984
132153.554 03 -0.152
132153.634 01 0.783
132153.634 02 11.984
132153.634 03 -0.152
